Campionati Italiani Triathlon Olimpico Alba Adriatica | 06-09-2026 | Alba Adriatica (Teramo) | Abruzzo | Campionati Italiani Triathlon Olimpico Age Group | https://www.myfitri.it/evento/3915
Campionati Italiani Triathlon Superlungo + ADRIATIC SERIES Triathlon Medio e AS40 | 18-10-2026 | Ischitella (Foggia) | Puglia | ADRIATIC SERIES Lake Varano AS40 NO DRAFT | https://www.myfitri.it/evento/3943
Campionati Italiani Triathlon Superlungo + ADRIATIC SERIES Triathlon Medio e AS40 | 18-10-2026 | Ischitella (Foggia) | Puglia | ADRIATIC SERIES Triathlon Medio Lake Varano 113 | https://www.myfitri.it/evento/3943
Campionati Italiani Triathlon Superlungo + ADRIATIC SERIES Triathlon Medio e AS40 | 18-10-2026 | Ischitella (Foggia) | Puglia | CAMPIONATO ITALIANO Triathlon Super Lungo Age Group | https://www.myfitri.it/evento/3943
Campionati Italiani di Duathlon Classico no draft - assoluti - di categoria - elite e age group | 12-04-2026 | Pontoglio (Brescia) | Lombardia | Campionati Italiani di Duathlon Classico no draft - assoluti - di categoria - elite - age group | https://www.myfitri.it/evento/3919
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 06-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Campionati Italiani Aquathlon Giovani - Categoria Youth A | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 06-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Campionati Italiani Aquathlon Giovani - Categoria Youth B | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 06-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Campionati Italiani Aquathlon Giovani Junior | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 06-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Trofeo Sviluppo Giovanissimi Aquathlon Categoria Esordienti | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 06-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Trofeo Sviluppo Giovanissimi Aquathlon Categoria Ragazzi | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 07-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Prova di Coppa Italia Categorie Junior - Youth A e Youth B | https://www.myfitri.it/evento/3938
Campionato Italiano Aquathlon Coppa Italia e Trofeo Sviluppo Triathlon | 07-06-2026 | Porto Sant'Elpidio (Fermo) | Marche | Trofeo Sviluppo Giovanissimi Triathlon Categoria Ragazzi | https://www.myfitri.it/evento/3938
Challenge Sanremo | 04-10-2026 | Sanremo (Imperia) | Liguria | Challenge Sanremo - Middle Distance - Memorial Marco Gavino e Memorial Ulrike Watchler | https://www.myfitri.it/evento/3959
Challenge Sanremo | 04-10-2026 | Sanremo (Imperia) | Liguria | Challenge Sanremo - Sprint Distance - Trofeo Daniele Rambaldi | https://www.myfitri.it/evento/3959
ChiaTRI - FollowYourPassion | 01-05-2026 | Domus de Maria (Carbonia) | Sardegna | ChiaTRI - Olimpico No-Draft | https://www.myfitri.it/evento/4050
ChiaTRI - FollowYourPassion | 01-05-2026 | Domus de Maria (Carbonia) | Sardegna | ChiaTRI - Sprint No-Draft | https://www.myfitri.it/evento/4050
ChiaTRI - FollowYourPassion | 01-05-2026 | Domus de Maria (Carbonia) | Sardegna | ChiaTrI - Medio | https://www.myfitri.it/evento/4050
DE SORTIS ARGONAUTI TRI | 19-04-2026 | Pisticci (Matera) | Basilicata | DE SORTIS ARGONAUTI TRI OLIMPICO GOLD NO DRAFT | https://www.myfitri.it/evento/3948
DE SORTIS ARGONAUTI TRI | 19-04-2026 | Pisticci (Matera) | Basilicata | DE SORTIS ARGONAUTI TRI SPRINT SILVER NO DRAFT | https://www.myfitri.it/evento/3948
DUATHLON CITTA DEI SASSI GARA YOUTH | 11-10-2026 | Matera (Matera) | Basilicata | DUATHLON CITTA' DEI SASSI GARA YOUTH | https://www.myfitri.it/evento/4041
DUATHLON CITTA DEI SASSI GARA YOUTH | 11-10-2026 | Matera (Matera) | Basilicata | DUATHLON CITTA' DEI SASSI- MINIDUATHLON KIDS | https://www.myfitri.it/evento/4041
DUATHLON CITTA DEI SASSI GARA YOUTH | 11-10-2026 | Matera (Matera) | Basilicata | DUATHLON CITTA' DEI SASSI-GARA KIDS | https://www.myfitri.it/evento/4041
DUATHLON CITTA’ DEI SASSI | 11-10-2026 | Matera (Matera) | Basilicata | DUATHLON CITTA' DEI SASSI | https://www.myfitri.it/evento/4036
DUATHLON DEI TRULLI | 25-10-2026 | Alberobello (Bari) | Puglia | DUATHLON DEI TRULLI | https://www.myfitri.it/evento/4053
DUATHLON DELL'ECOLOGIA | 29-03-2026 | Viterbo (Viterbo) | Lazio | DUATHLON DELL'ECOLOGIA | https://www.myfitri.it/evento/3937
DUATHLON NETIUM | 01-03-2026 | Binetto (Bari) | Puglia | DUATHLON NETIUM | https://www.myfitri.it/evento/3902
DUATHLON NETIUM | 01-03-2026 | Binetto (Bari) | Puglia | DUATHLON NETIUM- Sprint | https://www.myfitri.it/evento/3902
DUATHLON SAN DAMIANO | 15-03-2026 | San Giorgio Piacentino (Piacenza) | Emilia-Romagna | DUATHLON SAN DAMIANO | https://www.myfitri.it/evento/3930
DUATHLON SPRINT - SPORT IN FESTA 2026 | 21-06-2026 | Cesate (Milano) | Lombardia | DUATHLON SPRINT CESATE 2026 | https://www.myfitri.it/evento/4066
DUATHLON SPRINT DI BARZANO' | 22-02-2026 | Barzanò (Lecco) | Lombardia | DUATHLON SPRINT DI BARZANO'- Circuito Duathlon | https://www.myfitri.it/evento/3945
DUATHLON SPRINT DI PUNTA SECCA | 28-03-2026 | Santa Croce Camerina (Ragusa) | Sicilia | DUATHLON DISTANZA YOUTH | https://www.myfitri.it/evento/4071
DUATHLON SPRINT DI PUNTA SECCA | 28-03-2026 | Santa Croce Camerina (Ragusa) | Sicilia | DUATHLON KIDS | https://www.myfitri.it/evento/4071
DUATHLON SPRINT DI PUNTA SECCA | 29-03-2026 | Santa Croce Camerina (Ragusa) | Sicilia | DUATHLON SPRINT DI PUNTA SECCA | https://www.myfitri.it/evento/4071
DUATHLON SPRINT di FORLÌ | 01-03-2026 | Forlì (Forlì) | Emilia-Romagna | Duathlon di Forlì Youth | https://www.myfitri.it/evento/3998
DUATHLON SPRINT di FORLÌ | 01-03-2026 | Forlì (Forlì) | Emilia-Romagna | Duathlon di Forlì kids | https://www.myfitri.it/evento/3998
DUATHLON SPRINT di FORLÌ | 01-03-2026 | Forlì (Forlì) | Emilia-Romagna | OVERCOME EVENTS: DUATHLON SPRINT Città di FORLI | https://www.myfitri.it/evento/3998
Diamond Tri & grandatriathlon 20°triathlon Sprint  del Roero | 02-06-2026 | Sommariva Perno (Cuneo) | Piemonte | Diamond Tri & granda Triathlon event : 20° Triathlon del Roero Triathlon Sprint | https://www.myfitri.it/evento/4070
Duathlon Sprint Città di Santena | 29-03-2026 | Santena (Torino) | Piemonte | Duathlon Sprint Città di Santena | https://www.myfitri.it/evento/4037
EAGLEXMAN, EAGLEXMAN 113, EAGLEXMAN SHORT | 18-07-2026 | L'Aquila (L'Aquila) | Abruzzo | EagleXman Extreme Triathlon Medio Abruzzo ITALY | https://www.myfitri.it/evento/4032
EAGLEXMAN, EAGLEXMAN 113, EAGLEXMAN SHORT | 18-07-2026 | L'Aquila (L'Aquila) | Abruzzo | EagleXman Extreme Triathlon Olimpico Abruzzo ITALY | https://www.myfitri.it/evento/4032
EAGLEXMAN, EAGLEXMAN 113, EAGLEXMAN SHORT | 18-07-2026 | L'Aquila (L'Aquila) | Abruzzo | EagleXman Extreme Triathlon Super Lungo Abruzzo ITALY | https://www.myfitri.it/evento/4032
ELBA WEEKEND TRI | 18-04-2026 | Marciana (Livorno) | Toscana | ELBA WEEK END - TRIATHLON OLIMPICO Marciana | https://www.myfitri.it/evento/3949
ELBA WEEKEND TRI | 19-04-2026 | Marciana (Livorno) | Toscana | ELBA WEEK END - TRIATHLON SPRINT Marciana Marina | https://www.myfitri.it/evento/3949
EUROPE TRIATHLON JUNIOR CUP | 08-05-2026 | Caorle (Venezia) | Veneto | EUROPE TRIATHLON JUNIOR CUP 2026 QUALIFICA | https://www.myfitri.it/evento/3976
EUROPE TRIATHLON JUNIOR CUP | 09-05-2026 | Caorle (Venezia) | Veneto | EUROPE TRIATHLON JUNIOR TEAM RELAY 2026 | https://www.myfitri.it/evento/3976
EUROPEAN TRIATHLON CUP CAORLE | 09-05-2026 | Caorle (Venezia) | Veneto | EUROPE TRIATHLON CUP 2026 | https://www.myfitri.it/evento/3977
FESTA LAZIOTRI - Duathlon  promozionale | 15-03-2026 | Roma (Roma) | Lazio | FESTA LAZIOTRI - Duathlon promozionale KIDS | https://www.myfitri.it/evento/4087
FESTA LAZIOTRI - Duathlon  promozionale | 15-03-2026 | Roma (Roma) | Lazio | FESTA LAZIOTRI - Duathlon promozionale Youth | https://www.myfitri.it/evento/4087
FITCENTER TRIATHLON SPRINT BISCEGLIE 2026 | 17-05-2026 | Bisceglie (Barletta) | Puglia | FITCENTER TRIATHLON SPRINT BISCEGLIE 2025 | https://www.myfitri.it/evento/4069
FREESTYLE CAMPIONATO REGIONALE DUATHLON di categoria | 15-03-2026 | Ponte Buggianese (Pistoia) | Toscana | FREESTYLE CIRCUIT DUATHLON | https://www.myfitri.it/evento/4039
Finale di Coppa Italia e Circuito U23 NG | 12-09-2026 | Montesilvano (Pescara) | Abruzzo | Semifinale 1 Coppa Italia JU/YB/YA | https://www.myfitri.it/evento/3935
Finale di Coppa Italia e Circuito U23 NG | 12-09-2026 | Montesilvano (Pescara) | Abruzzo | Semifinale 2 Coppa Italia JU/YB/YA | https://www.myfitri.it/evento/3935
Finale di Coppa Italia e Circuito U23 NG | 13-09-2026 | Montesilvano (Pescara) | Abruzzo | Finali coppa Italia | https://www.myfitri.it/evento/3935
GRADO OLYMPIC TRIATHLON | 29-08-2026 | Grado (Gorizia) | Friuli-Venezia Giulia | GRADO OLYMPIC TRIATHLON | https://www.myfitri.it/evento/4015
Gallipoli Olympic Triwave Caroli Edition | 03-05-2026 | Gallipoli (Lecce) | Puglia | Gallipoli Olympic Triwave Caroli Edition | https://www.myfitri.it/evento/4043
Gargano Triathlon Sprint | 10-05-2026 | Manfredonia (Foggia) | Puglia | Gargano Triathlon Sprint | https://www.myfitri.it/evento/4082
Gran Paradiso Winter Triathlon | 24-01-2026 | Cogne (Aosta) | Valle d'Aosta/Vallée d'Aoste | Gran Paradiso Winter Triathlon Campionato Italiano Giovanile (Youth A, Youth B, Junior) | https://www.myfitri.it/evento/3947
Gran Paradiso Winter Triathlon | 24-01-2026 | Cogne (Aosta) | Valle d'Aosta/Vallée d'Aoste | Gran Paradiso Winter Triathlon Gara Giovanissimi | https://www.myfitri.it/evento/3947
Gran Paradiso Winter Triathlon | 25-01-2026 | Cogne (Aosta) | Valle d'Aosta/Vallée d'Aoste | Gran Paradiso Winter Triathlon Campionato Italiano Assoluto e di Categoria | https://www.myfitri.it/evento/3947
III° TRI GOLD CARACCIOLO 2026 | 07-11-2026 | Napoli (Napoli) | Campania | Aquathlon CARACCIOLO 2026 | https://www.myfitri.it/evento/4060
III° TRI GOLD CARACCIOLO 2026 | 08-11-2026 | Napoli (Napoli) | Campania | III° TRI  CARACCIOLO 2026 | https://www.myfitri.it/evento/4060
II° NEAPOLIS AQUATHLON | 27-06-2026 | Napoli (Napoli) | Campania | TAPPA MACROAREA SUD | https://www.myfitri.it/evento/3917
II° NEAPOLIS AQUATHLON | 28-06-2026 | Napoli (Napoli) | Campania | CAMPIONATO ITALIANO AQUATHLON | https://www.myfitri.it/evento/3917
IRON ISLAND  Half Triathlon - Triathlon Olimpico NO DRAFT | 26-04-2026 | Ragusa (Ragusa) | Sicilia | IRON ISLAND  half triathlon Staffetta | https://www.myfitri.it/evento/3971
IRON ISLAND  Half Triathlon - Triathlon Olimpico NO DRAFT | 26-04-2026 | Ragusa (Ragusa) | Sicilia | IRON ISLAND  half triathlon | https://www.myfitri.it/evento/3971
IRON ISLAND  Half Triathlon - Triathlon Olimpico NO DRAFT | 26-04-2026 | Ragusa (Ragusa) | Sicilia | IRON ISLAND  triathlon olimpico no draft | https://www.myfitri.it/evento/3971
IRON ISLAND  Half Triathlon - Triathlon Olimpico NO DRAFT | 26-04-2026 | Ragusa (Ragusa) | Sicilia | ironisland triathlon olimpico no draft | https://www.myfitri.it/evento/3971
IRON TOUR ROAD | 13-05-2026 | Capoliveri (Livorno) | Toscana | TRITHLON SPRINT DI LACONA | https://www.myfitri.it/evento/3984
IRON TOUR ROAD | 14-05-2026 | Capoliveri (Livorno) | Toscana | TRIATHLON SPRINT DI CAVO DI RIO | https://www.myfitri.it/evento/3984
IRON TOUR ROAD | 15-05-2026 | Capoliveri (Livorno) | Toscana | TRIATHLON SPRINT DI BAGNAIA DI RIO | https://www.myfitri.it/evento/3984
IRON TOUR ROAD | 16-05-2026 | Capoliveri (Livorno) | Toscana | TRIATHLON SPRINT DI PORTOFERRAIO | https://www.myfitri.it/evento/3984
IRON TOUR ROAD | 17-05-2026 | Capoliveri (Livorno) | Toscana | TRIATHLON SPRINT DI PARETI DI CAPOLIVERI | https://www.myfitri.it/evento/3984
IRONLAKE Mugello - Campionato Italiano Triathlon Medio | 02-06-2026 | Barberino di Mugello (Firenze) | Toscana | IRONLAKE Mugello - Campionato Italiano Triathlon Medio | https://www.myfitri.it/evento/3946
IRONMAN ITALY EMILIA ROMAGNA 2026 | 19-09-2026 | Cervia (Ravenna) | Emilia-Romagna | IRONMAN ITALY EMILIA ROMAGNA - FULL | https://www.myfitri.it/evento/3931
IRONMAN ITALY EMILIA ROMAGNA 2026 | 20-09-2026 | Cervia (Ravenna) | Emilia-Romagna | IRONMAN ITALY EMILIA ROMAGNA  51.50 | https://www.myfitri.it/evento/3931
IRONMAN ITALY EMILIA ROMAGNA 2026 | 20-09-2026 | Cervia (Ravenna) | Emilia-Romagna | IRONMAN ITALY EMILIA ROMAGNA - 70.3 | https://www.myfitri.it/evento/3931
IX Duathlon Sprint Città di Foligno - Memorial Danilo Pascucci - Duathlon Youth - Duathlon Kids | 08-03-2026 | Foligno (Perugia) | Umbria | Duathlon Kids | https://www.myfitri.it/evento/3994
IX Duathlon Sprint Città di Foligno - Memorial Danilo Pascucci - Duathlon Youth - Duathlon Kids | 08-03-2026 | Foligno (Perugia) | Umbria | IX Duathlon Città di Foligno - Memorial Danilo Pascucci | https://www.myfitri.it/evento/3994
Irondelta 2026 | 19-09-2026 | Comacchio (Ferrara) | Emilia-Romagna | Irondelta 2026 | https://www.myfitri.it/evento/4024
Ironman 70.3 Alghero | 07-06-2026 | Alghero (Sassari) | Sardegna | Ironman Alghero 70.3 | https://www.myfitri.it/evento/3970
LEDROMAN HARDSKIN TRIATHLON SPRINT | 12-07-2026 | Ledro (Trento) | Trentino-Alto Adige/Südtirol | LEDROMAN HARDSKIN TRIATHLON SPRINT | https://www.myfitri.it/evento/4016
LIGNANO OLYMPIC & SPRINT TRIATHLON | 10-10-2026 | Lignano Sabbiadoro (Udine) | Friuli-Venezia Giulia | LIGNANO OLYMPIC TRIATHLON | https://www.myfitri.it/evento/3899
LIGNANO OLYMPIC & SPRINT TRIATHLON | 11-10-2026 | Lignano Sabbiadoro (Udine) | Friuli-Venezia Giulia | LIGNANO SPRINT TRIATHLON | https://www.myfitri.it/evento/3899
Latina Triathlon Sprint  VII Edizione  "Memorial Federico Salvagni" | 10-05-2026 | Latina (Latina) | Lazio | Latina Triathlon Sprint VII edizione | https://www.myfitri.it/evento/3978
Lavarone Triathlon Cross | 29-08-2026 | Lavarone (Trento) | Trentino-Alto Adige/Südtirol | C.I giovanile Triathlon cross | https://www.myfitri.it/evento/3907
Lavarone Triathlon Cross | 29-08-2026 | Lavarone (Trento) | Trentino-Alto Adige/Südtirol | Lavarone Triathlon Cross | https://www.myfitri.it/evento/3907
LovereTRI - FollowYourPassion | 28-06-2026 | Lovere (Bergamo) | Lombardia | LovereTRI - Medio | https://www.myfitri.it/evento/3961
Lykos for Others | 30-05-2026 | Pisogne (Brescia) | Lombardia | LYKOS FOR OTHERS 2026 - Memorial Luciano Bertagna | https://www.myfitri.it/evento/3958
Lykos for Others | 31-05-2026 | Pisogne (Brescia) | Lombardia | CAMPIONATO ITALIANO PARAQUATHLON 2026 | https://www.myfitri.it/evento/3958
ME.PA.  DUATHLON CROSS DELLA BRIANZA  - TRIUGGIO | 25-10-2026 | Triuggio (Monza) | Lombardia | ME.PA. DUATHLON CROSS DELLA BRIANZA - TRIUGGIO | https://www.myfitri.it/evento/3953
MILANO DEEJAY TRI | 20-06-2026 | Segrate (Milano) | Lombardia | MILANO DEEJAY TRI - OLIMPICO GOLD | https://www.myfitri.it/evento/3939
MILANO DEEJAY TRI | 21-06-2026 | Segrate (Milano) | Lombardia | MILANO DEEJAY TRI - KIDS | https://www.myfitri.it/evento/3939
MILANO DEEJAY TRI | 21-06-2026 | Segrate (Milano) | Lombardia | MILANO DEEJAY TRI - SPRINT GOLD | https://www.myfitri.it/evento/3939
MILANO DEEJAY TRI | 21-06-2026 | Segrate (Milano) | Lombardia | MILANO DEEJAY TRI - SUPERSPRINT YOUTH A | https://www.myfitri.it/evento/3939
MONDELLO CUP 10 | 09-05-2026 | Palermo (Palermo) | Sicilia | Aquathlon Mondello Kids | https://www.myfitri.it/evento/4029
MONDELLO CUP 10 | 09-05-2026 | Palermo (Palermo) | Sicilia | Aquathlon Mondello Youth | https://www.myfitri.it/evento/4029
MONDELLO CUP 10 | 10-05-2026 | Palermo (Palermo) | Sicilia | MONDELLO CUP 10 | https://www.myfitri.it/evento/4029
Mandello: triathlon cross + aquathlon | 13-06-2026 | Mandello del Lario (Lecco) | Lombardia | seconda edizione Triathlon CROSS | https://www.myfitri.it/evento/4077
Mandello: triathlon cross + aquathlon | 14-06-2026 | Mandello del Lario (Lecco) | Lombardia | AQUATHLON GIOVANILE: campionato regionale Lombardo | https://www.myfitri.it/evento/4077
Mandello: triathlon cross + aquathlon | 14-06-2026 | Mandello del Lario (Lecco) | Lombardia | AQUATHLON terza edizione | https://www.myfitri.it/evento/4077
Mangia's Triathlon Sicily | 11-04-2026 | Sciacca (Agrigento) | Sicilia | MANGIA'S DUATHLON KIDS - YOUTH | https://www.myfitri.it/evento/4030
Mangia's Triathlon Sicily | 12-04-2026 | Sciacca (Agrigento) | Sicilia | MANGIA'S TRIATHLON SICILY | https://www.myfitri.it/evento/4030
MilanoTRI - FollowYourPassion | 18-04-2026 | Segrate (Milano) | Lombardia | MilanoTRI - Olimpico | https://www.myfitri.it/evento/3963
MilanoTRI - FollowYourPassion | 18-04-2026 | Segrate (Milano) | Lombardia | MilanoTRI - Sprint | https://www.myfitri.it/evento/3963
NIGHTRI | 18-07-2026 | Torino (Torino) | Piemonte | NIGHTRI | https://www.myfitri.it/evento/4025
NIGHTRI | 19-07-2026 | Torino (Torino) | Piemonte | NIGHTRI | https://www.myfitri.it/evento/4025
OVERCOME EVENTS: 3° DUATHLON KIDS + GIOVANI CASTELBOILOGNESE | 12-04-2026 | Castel Bolognese (Ravenna) | Emilia-Romagna | OVERCOME EVENTS: 3° DUATHLON KIDS + GIOVANI CASTELBOLOGNESE | https://www.myfitri.it/evento/4079
OVERCOME EVENTS: 3° DUATHLON KIDS E GIOVANI CASTELBOLOGNESE | 12-04-2026 | Castel Bolognese (Ravenna) | Emilia-Romagna | OVERCOME EVENTS: 3° DUATHLON KIDS + GIOVANILE CASTELBOLOGNESE | https://www.myfitri.it/evento/4078
PeschieraTRI - FollowYourPassion | 03-10-2026 | Peschiera del Garda (Verona) | Veneto | PeschieraTRI - Medio | https://www.myfitri.it/evento/4047
PeschieraTRI - FollowYourPassion | 03-10-2026 | Peschiera del Garda (Verona) | Veneto | PeschieraTRI - Olimpico No Draft | https://www.myfitri.it/evento/4047
PeschieraTRI - FollowYourPassion | 04-10-2026 | Peschiera del Garda (Verona) | Veneto | PeschieraTRI - Sprint | https://www.myfitri.it/evento/4047
REVINE LAGO TRI | 21-06-2026 | Revine Lago (Treviso) | Veneto | TRIATHLON DI REVINE LAGO MINI | https://www.myfitri.it/evento/4074
REVINE LAGO TRI | 21-06-2026 | Revine Lago (Treviso) | Veneto | TRIATHLON KIDS DI REVINE LAGO | https://www.myfitri.it/evento/4074
REVINE LAGO TRI | 21-06-2026 | Revine Lago (Treviso) | Veneto | TRIATHLON SPRINT DI REVINE LAGO | https://www.myfitri.it/evento/4074
Sabaudia Duathlon di Carnevale  VII edizione | 22-02-2026 | Sabaudia (Latina) | Lazio | Duathlon KIDS Sabaudia | https://www.myfitri.it/evento/3980
Sabaudia Duathlon di Carnevale  VII edizione | 22-02-2026 | Sabaudia (Latina) | Lazio | Sabaudia Duathlon di Carnevale | https://www.myfitri.it/evento/3980
Sabaudia Triathlon Olimpico XIII edizione "Memorial Riccardo Giorgi e Simone Besco" | 26-04-2026 | Sabaudia (Latina) | Lazio | Sabaudia Triathlon Olimpico XIII edizione | https://www.myfitri.it/evento/3979
Sabaudia Triathlon Sprint VII edizione | 25-10-2026 | Sabaudia (Latina) | Lazio | Sabaudia Triathlon Sprint VII edizione | https://www.myfitri.it/evento/3981
Santa Marinella Triathlon Sprint | 12-04-2026 | Santa Marinella (Roma) | Lazio | Santa Marinella Triathlon Sprint new edition | https://www.myfitri.it/evento/4002
TIVAN TRI  TRIATHLON SPRINT | 14-06-2026 | Gravedona ed Uniti (Como) | Lombardia | TIVAN TRI | https://www.myfitri.it/evento/4021
TRANI TRIATHLON OLIMPICO 8^ EDIZIONE - CAMPIONATO ITALIANO INTERFORZE | 31-05-2026 | Trani (Barletta) | Puglia | TRANI TRIATHLON OLIMPICO 8^ EDIZIONE - CAMPIONATO ITALIANO INTERFORZE OLIMPICO | https://www.myfitri.it/evento/4052
TRI EVENT CAMPIONATI ITALIANI TRIATHLON SPRINT ELITE, AGE GROUP, MIXED RELAY E COPPA CRONO | 26-09-2026 | Cervia (Ravenna) | Emilia-Romagna | TRI EVENT Campionati Italiani di Triathlon Sprint Age Group | https://www.myfitri.it/evento/3905
TRI EVENT CAMPIONATI ITALIANI TRIATHLON SPRINT ELITE, AGE GROUP, MIXED RELAY E COPPA CRONO | 26-09-2026 | Cervia (Ravenna) | Emilia-Romagna | TRI EVENT Campionati Italiani di Triathlon Sprint Elite | https://www.myfitri.it/evento/3905
TRI EVENT CAMPIONATI ITALIANI TRIATHLON SPRINT ELITE, AGE GROUP, MIXED RELAY E COPPA CRONO | 27-09-2026 | Cervia (Ravenna) | Emilia-Romagna | TRI EVENT Campionati Italiani di Triathlon Sprint Coppa Crono | https://www.myfitri.it/evento/3905
TRI EVENT CAMPIONATI ITALIANI TRIATHLON SPRINT ELITE, AGE GROUP, MIXED RELAY E COPPA CRONO | 27-09-2026 | Cervia (Ravenna) | Emilia-Romagna | TRI EVENT Campionati Italiani di Triathlon Sprint Mixed Relay | https://www.myfitri.it/evento/3905
TRIATHLON CITTA’ DI CAGLIARI - CAMPIONATO ITALIANO INTERFORZE TRIATHLON SPRINT | 16-05-2026 | Cagliari (Cagliari) | Sardegna | TRIATHLON CITTA’ DI CAGLIARI | https://www.myfitri.it/evento/4058
TRIATHLON CITTA’ DI CAGLIARI - CAMPIONATO ITALIANO INTERFORZE TRIATHLON SPRINT | 17-05-2026 | Cagliari (Cagliari) | Sardegna | TRIATHLON CITTA’ DI CAGLIARI - CAMPIONATO ITALIANO INTERFORZE TRIATHLON SPRINT | https://www.myfitri.it/evento/4058
TRIATHLON DEI DUE MARI | 30-08-2026 | Reggio di Calabria (Reggio di Calabria) | Calabria | TRTIATHLON DEI DUE MARI | https://www.myfitri.it/evento/4063
TRIATHLON DELLA TUSCIA | 13-09-2026 | Montefiascone (Viterbo) | Lazio | TRIATHLON DELLA TUSCIA | https://www.myfitri.it/evento/4001
TRIATHLON MARCONI | 21-06-2026 | Sasso Marconi (Bologna) | Emilia-Romagna | TRIATHLON MARCONI | https://www.myfitri.it/evento/4008
TRIATHLON OLIMPICO CITTA' DI PALERMO | 08-11-2026 | Palermo (Palermo) | Sicilia | TRIATHLON OLIMPICO CITTA' DI PALERMO | https://www.myfitri.it/evento/4040
TRIATHLON OLIMPICO LAGO DI VICO | 20-06-2026 | Ronciglione (Viterbo) | Lazio | Triathlon Olimpico Lago di Vico | https://www.myfitri.it/evento/4011
TRIATHLON OLIMPICO NO DRAFT LAGO DI SUVIANA | 11-07-2026 | Camugnano (Bologna) | Emilia-Romagna | Triathlon Olimpico No Draft Lago di Suviana | https://www.myfitri.it/evento/4007
TRIATHLON OLIMPICO OSTIA 2026 | 11-10-2026 | Roma (Roma) | Lazio | TRIATHLON OLIMPICO OSTIA 2026 | https://www.myfitri.it/evento/4023
TRIATHLON RACE CITTA' DI PALMI | 04-10-2026 | Palmi (Reggio di Calabria) | Calabria | AQUATHLON CITTA' DI PALMI 2026 | https://www.myfitri.it/evento/4062
TRIATHLON RACE CITTA' DI PALMI | 04-10-2026 | Palmi (Reggio di Calabria) | Calabria | TRIATHLON RACE PALMI 2026 | https://www.myfitri.it/evento/4062
TRIATHLON SPRINT CITTA' DI NASO | 11-07-2026 | Naso (Messina) | Sicilia | TRIATHLON SPRINT CITTA' DI NASO | https://www.myfitri.it/evento/4042
TRIATHLON SPRINT CITTÀ DI BRESCIA- TROFEO PARCO DELLE CAVE (OPEN PVTI) | 30-08-2026 | Brescia (Brescia) | Lombardia | TRIATHLON SPRINT CITTA' DI BRESCIA- TROFEO PARCO DELLE CAVE (OPEN PVTI) | https://www.myfitri.it/evento/4034
TRIATHLON SPRINT DI MAZARA DEL VALLO 1.0 | 20-06-2026 | Mazara del Vallo (Trapani) | Sicilia | Triathlon Kids Mazara del Vallo | https://www.myfitri.it/evento/4057
TRIATHLON SPRINT DI MAZARA DEL VALLO 1.0 | 20-06-2026 | Mazara del Vallo (Trapani) | Sicilia | Triathlon Youth Mazara del Vallo | https://www.myfitri.it/evento/4057
TRIATHLON SPRINT DI MAZARA DEL VALLO 1.0 | 21-06-2026 | Mazara del Vallo (Trapani) | Sicilia | TRIATHLON SPRINT DI MAZARA DEL VALLO 1.0 | https://www.myfitri.it/evento/4057
TRIATHLON SPRINT NETIUM | 14-06-2026 | Giovinazzo (Bari) | Puglia | TRIATHLON SPRINT NETIUM | https://www.myfitri.it/evento/3918
TRIATHLON SPRINT NETIUM | 14-06-2026 | Giovinazzo (Bari) | Puglia | Triathlon Sprint Netium | https://www.myfitri.it/evento/3918
TriO Iseo | 05-09-2026 | Iseo (Brescia) | Lombardia | TriO Iseo - Olimpico Silver | https://www.myfitri.it/evento/3940
TriO Iseo | 06-09-2026 | Iseo (Brescia) | Lombardia | TriO Iseo - Sprint Silver | https://www.myfitri.it/evento/3940
Triathlon Cross Lavaredo | 12-07-2026 | Auronzo di Cadore (Belluno) | Veneto | Triathlon Cross- Circuito | https://www.myfitri.it/evento/3988
Triathlon Medio e Olimpico No-Draft città di Candia | 10-05-2026 | Candia Canavese (Torino) | Piemonte | TRIATHLON MEDIO CITTÀ DI CANDIA CANAVESE | https://www.myfitri.it/evento/4000
Triathlon Medio e Olimpico No-Draft città di Candia | 10-05-2026 | Candia Canavese (Torino) | Piemonte | TRIATHLON OLIMPICO NO-DRAFT CITTÀ DI CANDIA CANAVESE | https://www.myfitri.it/evento/4000
